,Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
243979,Lesotho,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1988,10.2084,10.0734,10.1084,10.1045,10.849200000000002,10.4981,10.4116,9.9346,9.8365,10.2721,10.3027,10.3613,10.2505,10.2428,10.1891,10.2115,10.4024,10.2344,10.1374,9.9188,10.0169,10.1427,,
245493,Liberia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,1.5684,1.5854,1.6086,1.6622,1.7247,1.7621,1.8131,1.975,2.0102,2.2609,2.2245,2.0453,1.9968,2.0889,1.9804,1.9967,1.8584,1.9111,2.1878,1.9384,1.7108,1.5206,1.4032,1.3214,1.2885,1.3138,1.4027,1.5048,1.6631,1.8436,2.0862,2.1317,2.1866,2.2693,2.3764,2.6025,2.8725,2.7572,2.7478,2.8934,3.181,3.3245,3.4632,3.423,3.7654,3.8679,4.0076,3.8179,4.0153,4.2159,4.3558,4.4152,4.5643,4.5324,
245495,Liberia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.4178,-18.372300000000003,-18.317400000000003,-18.2347,-18.1276,-17.901500000000002,-17.631500000000003,-17.7468,-17.7562,-17.6106,-17.323,-17.1795,-17.0408,-17.081000000000003,-16.7386,-16.636100000000003,-16.4964,-16.686100000000003,-16.4887,-16.2881,-16.148200000000003,-16.088800000000003,-15.939700000000002,,
247009,Libya,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,137.1469,125.2008,101.3543,98.242,69.4514,71.692,92.9121,98.5187,97.5146,104.8079,96.6736,70.3525,73.7221,70.6149,70.6775,67.8662,70.4522,67.842,75.8698,74.778,87.0552,84.6766,79.3074,75.4479,91.4633,101.4563,105.8966,93.3261,89.3309,87.5134,91.7327,88.1982,88.4378,98.2296,96.8517,104.392,102.7104,96.165,100.4613,100.177,106.0172,62.5602,99.5281,90.6133,80.3768,71.917,68.3243,82.1772,88.6169,91.8713,64.3831,90.1063,88.9992,95.9298,
247011,Libya,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248525,Liechtenstein,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248527,Liechtenstein,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250041,Lithuania,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,29.6077,30.0569,31.7028,33.6377,35.5907,37.3489,38.5669,39.6317,40.9408,42.0392,43.3033,43.5738,43.6388,43.8945,44.6572,44.6537,45.1541,45.6014,45.3908,45.0059,46.7086,48.2337,31.0543,24.6911,23.1031,21.9448,22.4564,21.9984,22.9551,20.0459,18.4404,19.1204,19.6304,19.7232,20.612,21.6611,21.9658,24.1344,24.8361,21.7718,22.7259,23.5968,23.936,22.4148,22.4954,23.2804,22.7086,23.0753,22.7974,23.003,22.6807,22.4952,20.8036,20.6837,
250043,Lithuania,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.846256893933301,11.701197179450473,13.16318186224304,14.013885029464928,15.440462509289778,17.397816554124383,18.10122130576423,18.49145646707068,18.46697541278737,14.37814344509908,12.2286901555701,12.900723955232802,13.6173955603986,12.703425193319829,13.57495663005933,15.19497986617634,15.432493859809,16.381877861155637,17.06288648362782,16.967933815510058,15.909666838933642,16.25713397290288,14.56553397290288,,
251557,Luxembourg,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,20.5064,19.1099,18.7362,20.1949,18.6884,14.9559,15.886,15.1536,16.3616,15.5517,14.5719,12.581,11.817,11.0409,12.0967,12.2267,11.9531,11.3522,11.8181,12.6301,12.9162,13.4259,13.1462,13.4064,12.4726,10.0694,10.1318,9.5173,8.7654,9.1596,9.7939,10.3258,11.008,11.4135,12.8386,13.0593,12.8664,12.2843,12.1632,11.5573,12.2011,12.0458,11.8013,11.2696,10.7753,10.2422,9.9938,10.1468,10.4126,10.5605,8.8364,9.2081,8.1262,7.8609,
251559,Luxembourg,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16900491164547,9.722287304247317,10.408960183817792,10.834193939033742,12.213145600781171,12.477338421811496,12.3654256850812,11.875586568428275,11.734755138278691,11.116495334903428,11.97794590488138,11.729879885286262,11.415351063381548,10.746818740512298,10.343766444009075,9.864049425520797,9.516969797913916,9.75886061040755,10.162940533662448,10.188398063977743,8.380243186285522,8.594244117344845,7.512344117344845,,
254589,Madagascar,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,20.256,19.2704,19.695,20.1024,20.4224,20.7229,20.6772,21.5306,22.7494,22.8466,23.5623,23.4943,23.6566,23.6427,23.8923,23.5867,23.6324,23.397,23.5399,23.4897,23.9213,23.9486,24.251,24.7464,24.3513,24.8322,24.8683,25.0953,25.5374,25.6754,25.8489,23.8863,22.1062,23.1126,23.6701,26.0894,26.3651,26.9349,27.4168,27.7255,28.3,28.4361,29.7052,29.1238,30.6556,31.024,31.0866,31.5968,30.3166,32.2725,31.7288,33.0135,33.2947,33.1508,
254591,Madagascar,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.191227,58.228627,56.448527,57.454927,58.012427,60.431727,60.707427,61.277227,61.75912699999999,62.067827,62.642327,62.77842699999999,64.047527,63.466127,64.997927,65.366327,65.428927,65.939127,64.658927,66.61482699999999,66.07112699999999,67.355827,67.63702699999999,,
256105,Malawi,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,2.3873,2.4736,2.6385,2.6959,2.8229,2.9185,3.0586,3.1187,3.1894,3.2289,3.2966,3.4023,3.4721,3.4975,3.5931,3.8419,3.9018,4.1685,3.8289,3.9541,5.8723,6.1102,6.2549,6.299,6.275,6.3675,6.5803,6.7756,7.2616,7.5291,8.1364,8.0891,8.1256,8.3141,8.3613,8.9436,9.3981,10.0111,10.5652,10.7383,11.4398,13.0388,13.3195,12.9868,13.2571,13.5334,13.8861,14.7527,15.9442,17.3584,17.298,18.4271,18.5995,19.7141,
256107,Malawi,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5744,7.5271,7.5636,7.752099999999999,7.7993,8.3816,8.8361,9.4491,10.0032,10.1763,10.8778,12.4768,12.7575,12.4248,12.6951,12.9714,13.3241,14.1907,15.3822,16.7964,16.735999999999997,17.865099999999998,18.0375,,
257621,Malaysia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,45.3071,46.0658,33.5488,33.8271,36.4592,38.3841,41.1793,41.2383,46.5431,53.2688,54.2691,54.6256,57.6801,63.9701,67.1396,67.0438,69.0424,70.1402,74.1147,83.78,92.336,103.5733,108.1198,109.0025,117.7021,119.9382,134.6264,147.6159,142.2216,151.5294,163.9607,171.9815,181.1997,194.3917,209.2752,221.3048,229.0268,246.5862,258.6871,241.5679,256.5572,258.7324,260.4599,278.5974,293.0045,296.0456,292.4463,280.5824,297.0378,297.8868,294.6664,299.7865,315.7885,325.4058,
257623,Malaysia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.436530000000005,-38.39706999999999,-57.41408999999999,-45.51651000000001,-14.89421999999999,24.22802999999999,-4.951189999999997,40.21509999999998,30.01479999999998,1.0340900000000204,19.16252000000003,17.480229999999978,13.989210000000014,29.790959999999984,43.051950000000005,52.01347999999999,77.07125000000002,37.212680000000006,55.77373,83.17226,79.95186000000001,85.07195999999999,101.07396,,
259137,Maldives,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.021,0.0221,0.0238,0.0274,0.0314,0.0302,0.0313,0.0332,0.0347,0.0371,0.0397,0.0411,0.0423,0.044,0.0828,0.0901,0.0912,0.1001,0.1161,0.1136,0.1357,0.1399,0.151,0.1722,0.325,0.3902,0.3984,0.3617,0.4051,0.4068,0.7033,0.6298,0.7554,0.653,0.8223,0.7694,0.9303,0.9778,1.064,1.0967,1.1735,1.2691,1.58,1.7655,2.3544,1.74,1.8923,1.9995,2.3034,2.6566,2.7028,2.8326,2.9865,3.088,
259139,Maldives,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260653,Mali,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,11.714,11.9339,10.6003,9.973,9.2062,10.0116,10.1666,10.2749,10.5852,11.8519,12.7659,13.3861,14.1071,12.567,11.2058,10.5635,10.7987,11.0545,11.6208,12.0925,12.5782,12.7554,12.6237,12.8019,13.2223,13.6467,14.0093,14.142,14.8515,15.5113,16.4692,17.435,18.3885,19.3215,19.9578,21.0465,21.2485,22.5739,23.9039,25.2521,26.728,27.5252,28.5961,30.2807,31.3267,33.3393,36.756,39.2258,41.0898,42.3133,43.4925,45.4258,44.8342,45.4631,
260655,Mali,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-242.9938,-242.028,-241.07450000000003,-240.1415,-239.50520000000003,-238.4165,-238.2145,-236.8891,-231.4635,-187.8029,-218.449,-244.4198,-212.6909,-228.7853,-123.7083,-121.6957,-118.279,-115.8092,-113.9452,-112.7217,-111.5425,-109.6092,-110.2008,,
262169,Malta,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.7903,0.796,0.9675,0.9346,0.8626,0.7906,0.8882,0.9362,1.0692,1.045,1.1418,1.2763,1.4467,1.1089,1.4759,1.307,2.0351,2.1298,2.3069,2.4918,2.4905,2.392,2.3596,3.0062,2.7092,2.5773,2.524,2.6773,2.5808,2.6225,2.3434,2.7146,2.5369,2.8357,2.8272,2.8861,2.9521,3.0352,3.0658,2.8688,2.9616,2.9867,3.0725,2.7359,2.7301,2.0478,1.7567,1.9569,1.9414,2.0379,1.9785,1.9859,2.1123,2.0339,
262171,Malta,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.338194752320179,2.7119677976773997,2.5579710062015533,2.8567500264958383,2.826648052029681,2.8853494410929152,2.950157735534177,3.0335014475183995,3.077565955555097,2.880000082451569,2.972612565646901,2.984550016674604,3.0705441348464664,2.7341309547645167,2.7257682167267774,2.0438349852322544,1.752752984770865,1.957812592217658,1.9416477707601325,2.043245809125912,1.9861968071367304,1.9859562323307047,2.112356232330705,,
263685,Marshall Islands,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0009,0.0009,0.001,0.001,0.0011,0.0011,0.0012,0.0012,0.0013,0.0013,0.0014,0.0014,0.0015,0.0016,0.0016,0.0017,0.0018,0.0019,0.002,0.0021,0.0021,0.0022,0.0022,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0024,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0026,0.0028,0.003,0.003,0.0029,0.0028,0.0027,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0026,0.0027,0.0027,
263687,Marshall Islands,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265201,Mauritania,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,5.649,5.5055,5.0666,4.9627,4.3143,4.4398,4.664,4.8548,4.9488,5.1177,5.2302,5.5162,5.6376,5.1658,5.1301,5.4012,5.2944,5.7526,6.1011,6.3931,6.649,7.026,8.2387,8.3633,8.3367,8.4771,8.8306,9.2445,9.6163,10.2951,9.137,9.5052,9.9169,10.1886,10.1855,10.4186,11.0795,10.8203,10.6199,11.1631,11.397,11.795,12.3359,12.379,13.055,13.4063,13.3229,14.5322,14.851,15.6788,16.0047,16.1344,16.4386,16.5093,
265203,Mauritania,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.517000000000001,8.8702,9.2669,9.523599999999998,9.5055,9.7236,10.3695,10.0953,9.8799,10.4081,10.627,11.01,11.5359,11.564,12.225,12.5613,12.4629,13.6572,13.961,14.7888,15.1147,15.2444,15.5486,,
266717,Mauritius,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.8231,0.8618,0.9042,0.9457,0.9995,1.0102,1.076,1.1826,1.194,1.2038,1.1604,1.1806,1.1448,1.2187,1.2705,1.244,1.4063,1.4732,1.5568,1.6844,1.843,1.9221,2.0039,2.1369,2.1877,2.2538,2.3407,2.3577,2.541,2.9562,3.242,3.3937,3.3852,3.4715,3.5217,3.6794,4.4352,4.5698,4.6926,4.6915,4.9822,5.0092,5.1212,5.276,5.4804,5.5299,5.6435,5.8827,5.8941,5.9724,5.5678,5.859,5.9747,6.1987,
266719,Mauritius,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9518827,3.0996809,3.1220509,3.1741141,3.2443114,3.3995191,4.1559213,4.2905213,4.4133213,4.4122213,4.7029213,4.7299213,4.8419213,4.9967213,5.2011213000000005,5.2506213,5.3642213000000005,5.6034213,5.6148213,5.6931213000000005,5.2885213,5.5797213,5.6954213000000005,,
268233,Mexico,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,205.603,207.2077,221.0798,232.9875,252.4157,266.4649,281.7221,291.445,316.6531,332.2612,362.141,387.4349,410.7801,396.2997,402.8381,416.4046,413.813,426.0817,424.7876,443.7206,440.315,458.2198,460.847,474.6138,501.0302,481.9864,501.9572,527.9301,554.6058,541.5354,566.0488,562.5108,568.7324,592.9149,602.5464,624.4907,646.1081,658.3547,664.5563,652.8547,669.9983,683.0389,700.4747,693.1956,682.594,692.7282,703.1609,709.4146,687.0188,698.1748,643.8809,670.5528,687.5441,712.1021,
268235,Mexico,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.15920000000006,347.70549400000004,357.011388,384.278182,396.993976,422.02257,446.72426400000006,462.055158,471.341052,462.723746,482.95164,494.72696,510.89748,502.3531,490.48622000000006,499.35514,518.0219199999999,504.68684,491.29172000000005,496.23383,441.93993,468.61183000000005,485.60313,,
269749,"Micronesia, Fed. Sts.",Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0026,0.0026,0.0026,0.0026,0.0026,0.0027,0.0027,0.0028,0.0029,0.003,0.0031,0.0032,0.0033,0.0034,0.0035,0.0036,0.0037,0.0038,0.0039,0.004,0.0041,0.0358,0.036,0.0361,0.0362,0.039,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0391,0.0395,0.0394,0.0413,0.0412,0.0435,0.0435,0.0447,0.0448,0.0455,0.0462,0.0458,0.0465,0.0481,0.0473,0.0479,0.0487,0.0492,
269751,"Micronesia, Fed. Sts.",Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5288999999999999,-0.5288999999999999,-0.5288999999999999,-0.5288999999999999,-0.5288999999999999,-0.5288999999999999,-0.5288999999999999,-0.5285,-0.5286,-0.5267,-0.5267999999999999,-0.5245,-0.5245,-0.5233,-0.5232,-0.5225,-0.5217999999999999,-0.5222,-0.5215,-0.5198999999999999,-0.5206999999999999,-0.5201,-0.5193,,
271265,Moldova,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,23.3797,23.6052,24.8531,26.2884,27.6463,29.3988,30.2265,30.8927,32.0147,32.7366,33.9144,33.8449,34.234,34.5464,34.8855,35.1583,36.0249,36.8362,37.035,36.9488,37.3844,30.9021,25.3032,21.6034,18.5439,16.5045,14.6326,13.2851,12.0502,10.5748,9.8719,10.0626,10.2929,10.879,10.8833,11.2145,11.0274,10.8914,10.5579,10.3836,11.4575,11.6608,11.2834,10.7158,11.2748,11.5594,11.8407,11.8668,12.5595,12.6189,12.3107,13.2056,12.9547,13.5424,
271267,Moldova,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0759,11.4326,11.7809,12.575,12.6963,13.1245,12.5084,10.2204,12.6859,11.5436,13.5085,13.7918,13.5654,13.1508,13.7238,13.9784,14.2857,14.3378,15.0565,15.1159,14.8077,15.7026,15.4517,,
272781,Monaco,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272783,Monaco,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274297,Mongolia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,15.7514,16.1313,15.7631,16.2791,17.0333,17.6987,18.032,18.8143,19.22,20.0829,20.9231,20.0467,20.9764,21.4139,21.7953,23.3961,24.6239,25.6855,26.6988,26.0667,25.7367,28.7076,26.4338,25.1331,23.1538,23.9924,22.7001,22.9798,23.7065,24.3867,25.1442,22.9331,20.8435,20.1811,20.1158,24.672,27.9889,30.7424,31.7342,35.1587,38.2562,43.833,45.0488,47.521,50.741,48.6868,56.552,63.6062,66.7889,71.8563,65.5308,67.2936,66.8791,83.7046,
274299,Mongolia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.995169999999998,-4.715242,-7.313814000000001,-8.485185999999999,-9.059458,-5.012229999999999,-1.8115339999999984,0.825762000000001,1.7013580000000026,5.009654000000005,7.990949999999998,13.48255,14.61315,17.00015,20.13495,17.995549999999998,25.964496,33.122442,36.408888,41.580034000000005,35.35828,37.12108,36.70658,,
275813,Montenegro,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275815,Montenegro,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277329,Morocco,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,22.2488,22.9286,23.4018,24.8515,25.6526,26.6382,27.828,28.958,30.672,31.8958,33.1621,32.8398,31.5268,33.2274,33.1934,34.9721,36.8937,38.5143,39.1804,41.4793,42.4615,43.4123,44.9604,44.7604,47.6646,48.9668,49.398,51.8314,52.878,55.2284,56.6473,60.4812,62.0574,62.6072,68.4871,70.591,72.0129,72.9424,76.623,76.6485,80.5797,85.9723,88.7301,89.6545,91.1929,93.4703,93.8479,97.7911,99.8084,107.1149,103.1779,109.2833,106.4511,106.6022,
277331,Morocco,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3473,58.1812,59.7574,60.3072,66.1871,68.341,69.8129,70.6924,74.32300000000001,74.3485,78.3797,83.7723,86.6301,87.6545,89.29289999999999,91.7703,92.2479,96.0911,98.0584,105.3649,101.4279,107.5333,104.7011,,
278845,Mozambique,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,9.5914,9.7308,9.3211,9.6402,9.5186,9.1554,8.9913,8.8648,8.5138,8.4649,8.9411,8.7277,10.0908,9.938,9.0299,9.4987,9.3006,8.9021,8.6498,9.0207,8.8409,8.5262,8.849,9.0175,9.3651,9.6235,9.8365,8.6077,10.5575,10.1089,10.8485,11.5194,12.3261,12.7954,13.3821,14.6665,14.4621,15.0719,14.6803,13.8374,14.7182,19.5739,22.6398,24.1418,25.4364,25.2523,27.5873,30.0959,33.2,30.4711,28.5133,31.9214,34.4322,33.954,
278847,Mozambique,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7535,-3.189,7.5113,17.874200000000002,28.3545,39.5325,42.2717,45.8251,48.377100000000006,50.4778,54.3022,60.5709,65.0498,60.5658,55.8744,57.3318,61.3083,63.8169,66.92099999999999,64.1921,62.2343,65.6424,68.1532,,
280361,Myanmar,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,69.4759,69.0808,66.9399,69.1451,69.3975,70.4626,69.6862,69.6512,71.2688,67.3823,70.8678,71.5669,70.7444,71.5776,71.7761,73.0189,72.7911,69.5033,69.3482,68.2621,67.3613,65.652,69.4914,72.0326,74.7293,78.0783,76.962,74.7445,75.8906,81.3089,83.2183,83.9743,86.1172,91.9368,95.0253,100.4947,105.0198,107.1293,105.8319,106.3593,108.3647,107.3362,109.3848,112.6617,118.0746,121.8781,127.3601,143.3817,119.6522,119.7859,121.1395,119.2101,118.3376,115.0773,
280363,Myanmar,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.55562,137.941376,139.723946,145.147993,147.895401,152.999899,157.042013,158.777478,157.204802,157.427534,158.938373,157.570491,159.188304,162.275556,167.394036,170.783121,176.265121,192.286721,168.557221,168.690921,170.044521,168.115121,167.242621,,
281877,Namibia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,6.468,6.5688,6.6688,6.776,7.4185,5.5579,5.5868,6.3271,6.3824,6.8081,7.0533,5.9865,5.4513,5.3758,5.4569,5.5549,5.9422,6.3144,6.6646,6.6314,6.5534,6.6525,6.6175,6.5448,6.7284,6.8353,7.0216,7.2834,7.5717,7.7402,8.3405,8.841,8.3405,8.5855,8.7237,10.5208,9.054,9.084,9.9755,9.9311,9.9361,10.08,11.3638,10.9253,11.6482,11.7778,12.7104,12.2557,12.0825,12.2072,11.2558,12.144,12.7783,12.8857,
281879,Namibia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.7326,-91.3033,-96.0381,-96.2922,-97.9273,-93.9009,-91.7479,-88.93979999999999,-96.6363,-84.8958,-89.0366,-86.1534,-83.8882,-102.2074,-98.5897,-100.5317,-104.209,-104.6637,-104.8369,-104.7122,-105.6636,-104.7754,-104.1411,,
283393,Nauru,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0008,0.0008,0.0008,0.0008,0.0008,0.0009,0.0009,0.0009,0.0009,0.001,0.001,0.001,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0011,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,
283395,Nauru,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284909,Nepal,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,24.9451,25.2416,24.8839,26.0016,26.3246,26.7303,26.9688,27.3632,27.5534,27.7271,28.5479,28.6099,28.1062,29.2072,29.6491,29.4984,29.2239,30.0611,30.3027,29.9719,30.4031,29.1065,30.592,30.0309,31.9017,32.6054,32.8063,33.1726,33.6959,34.4168,34.2987,35.0306,34.6391,35.6695,35.2465,36.001,35.0832,36.4584,37.3065,38.4097,39.7986,41.2238,41.4639,42.9856,43.5396,43.2156,48.4645,50.5363,52.9342,51.6165,54.8584,55.3801,55.8488,56.831,
284911,Nepal,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0667,18.7986,18.4071,19.4375,19.0145,19.769,18.8512,20.2264,21.0745,22.1777,23.5666,24.9918,25.231900000000003,26.7536,27.3076,26.983600000000003,32.2325,34.3043,36.7022,35.3845,38.6264,39.1481,39.6168,,
286425,Netherlands,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,178.9165,180.4574,198.5694,207.4736,202.8625,194.7787,205.8738,203.8618,209.653,220.2118,213.1723,211.8538,200.6725,196.9958,204.3716,208.5197,211.4441,215.9498,215.3318,218.0858,223.1857,228.5574,227.4439,230.7884,232.7401,235.7779,246.9612,237.2337,237.1874,226.7316,225.0733,224.047,222.7243,225.2651,227.7127,221.3494,217.7677,217.9249,213.408,207.5742,219.241,206.1432,203.3032,201.1371,193.0125,201.0111,203.0586,199.3462,193.0893,187.4108,170.5004,174.7178,161.1661,150.7458,
286427,Netherlands,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.40291185549663,229.45901793944665,228.0891195655424,230.95540695464223,233.23357565026245,226.75557150328845,223.1733151409421,222.9735177968381,218.46412547962305,212.571741581121,223.98853056664544,211.4464141568892,208.91861622453575,206.29041073646468,198.12118569573883,206.08379447206147,207.85002474254824,203.10860848491092,196.9426474666811,191.25920367861573,174.3161520904237,178.70303867653166,165.15133867653165,,
289457,New Zealand,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,57.0707,55.3485,59.5023,60.3277,61.524,60.6194,62.94,63.9368,63.8526,61.9351,64.4571,64.4026,66.312,66.5315,67.6424,68.6272,69.1013,68.5191,70.336,69.1699,71.2693,71.5734,72.7711,73.4042,75.6329,77.0841,77.7811,79.9613,78.1145,80.3408,81.267,83.7801,85.5092,87.0294,87.0233,87.5086,88.0668,86.8348,86.4811,84.3427,84.708,84.2193,86.8309,85.6283,87.1596,86.0303,85.8133,87.1284,86.7386,87.6415,84.7781,84.5623,83.389,84.2098,
