Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 7/24/2025 3:33:02 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
CSA,Central and South America,ARG,Argentina,1968,Female,Age_all,[All],17319.00000000,19.90369366,138.58388367,150.77043615,
CSA,Central and South America,ARG,Argentina,1969,All,Age_all,[All],35754.00000000,16.01845837,144.80361768,152.61225884,
CSA,Central and South America,ARG,Argentina,1969,Male,Age_all,[All],19677.00000000,14.82192895,160.56938664,167.12247325,
CSA,Central and South America,ARG,Argentina,1969,Female,Age_all,[All],16077.00000000,17.77465754,130.10358441,137.95263429,
CSA,Central and South America,ARG,Argentina,1970,All,Age_all,[All],38788.00000000,17.45996021,151.18426405,163.33852697,
CSA,Central and South America,ARG,Argentina,1970,Male,Age_all,[All],21220.00000000,16.23254924,166.71049607,179.92199423,
CSA,Central and South America,ARG,Argentina,1970,Female,Age_all,[All],17568.00000000,19.21490993,137.27183596,146.97565465,
CSA,Central and South America,ARG,Argentina,1977,All,Age_all,[All],36144.00000000,15.13016615,122.97878015,134.31438127,
CSA,Central and South America,ARG,Argentina,1977,Male,Age_all,[All],19992.00000000,14.39879002,136.05645254,148.47382102,
CSA,Central and South America,ARG,Argentina,1977,Female,Age_all,[All],16152.00000000,16.14521901,110.65209379,120.13387877,
CSA,Central and South America,ARG,Argentina,1978,All,Age_all,[All],32817.00000000,14.05547323,109.69258104,119.98903108,
CSA,Central and South America,ARG,Argentina,1978,Male,Age_all,[All],18168.00000000,13.46945130,122.06772509,132.95279912,
CSA,Central and South America,ARG,Argentina,1978,Female,Age_all,[All],14649.00000000,14.85714865,98.23050062,107.04420899,
CSA,Central and South America,ARG,Argentina,1979,All,Age_all,[All],29610.00000000,12.60396891,99.21747261,106.54528444,
CSA,Central and South America,ARG,Argentina,1979,Male,Age_all,[All],16507.00000000,12.24436812,112.03544197,118.96079562,
CSA,Central and South America,ARG,Argentina,1979,Female,Age_all,[All],13103.00000000,13.08821032,87.41168453,94.16457061,
CSA,Central and South America,ARG,Argentina,1980,All,Age_all,[All],29742.00000000,12.33468118,91.91964718,106.42096789,
CSA,Central and South America,ARG,Argentina,1980,Male,Age_all,[All],16505.00000000,12.02830532,106.59979039,119.98400698,
CSA,Central and South America,ARG,Argentina,1980,Female,Age_all,[All],13237.00000000,12.73927647,79.27788799,93.27414297,
CSA,Central and South America,ARG,Argentina,1981,All,Age_all,[All],28399.00000000,11.73978107,88.05257594,100.57300299,
CSA,Central and South America,ARG,Argentina,1981,Male,Age_all,[All],15728.00000000,11.35562872,100.23643255,111.97892563,
CSA,Central and South America,ARG,Argentina,1981,Female,Age_all,[All],12671.00000000,12.25435203,77.20001606,89.28458183,
CSA,Central and South America,ARG,Argentina,1982,All,Age_all,[All],25570.00000000,10.99132558,81.22689090,87.69462926,
CSA,Central and South America,ARG,Argentina,1982,Male,Age_all,[All],14188.00000000,10.75598144,93.32881479,97.52543305,
CSA,Central and South America,ARG,Argentina,1982,Female,Age_all,[All],11382.00000000,11.29951355,70.70548799,77.90554415,
CSA,Central and South America,ARG,Argentina,1983,All,Age_all,[All],27018.00000000,10.77083765,85.24793282,91.18461019,
CSA,Central and South America,ARG,Argentina,1983,Male,Age_all,[All],15025.00000000,10.61349910,98.73949332,101.63014069,
CSA,Central and South America,ARG,Argentina,1983,Female,Age_all,[All],11993.00000000,10.97466119,73.24173560,80.78270241,
CSA,Central and South America,ARG,Argentina,1984,All,Age_all,[All],27399.00000000,10.76784619,82.64320026,91.04563414,
CSA,Central and South America,ARG,Argentina,1984,Male,Age_all,[All],15145.00000000,10.57729914,96.41866001,101.43597712,
CSA,Central and South America,ARG,Argentina,1984,Female,Age_all,[All],12254.00000000,11.01304957,71.22302740,80.81460915,
CSA,Central and South America,ARG,Argentina,1985,All,Age_all,[All],24444.00000000,10.21987532,72.89215505,79.97644287,
CSA,Central and South America,ARG,Argentina,1985,Male,Age_all,[All],13501.00000000,10.12160014,84.65650950,89.03323661,
CSA,Central and South America,ARG,Argentina,1985,Female,Age_all,[All],10943.00000000,10.34378456,62.85508607,71.05844156,
CSA,Central and South America,ARG,Argentina,1986,All,Age_all,[All],24996.00000000,10.43243085,75.13663822,81.32192042,
CSA,Central and South America,ARG,Argentina,1986,Male,Age_all,[All],13688.00000000,10.23034724,86.13809886,89.75855421,
CSA,Central and South America,ARG,Argentina,1986,Female,Age_all,[All],11308.00000000,10.68798972,65.59157688,73.01466363,
CSA,Central and South America,ARG,Argentina,1987,All,Age_all,[All],26720.00000000,10.77993125,80.56813058,85.81154859,
CSA,Central and South America,ARG,Argentina,1987,Male,Age_all,[All],14707.00000000,10.61325520,94.39685105,95.19833256,
CSA,Central and South America,ARG,Argentina,1987,Female,Age_all,[All],12013.00000000,10.99125311,68.96088502,76.56859496,
CSA,Central and South America,ARG,Argentina,1988,All,Age_all,[All],27108.00000000,10.71678481,80.24865386,85.96162994,
CSA,Central and South America,ARG,Argentina,1988,Male,Age_all,[All],15010.00000000,10.67066669,95.60699492,96.07629777,
CSA,Central and South America,ARG,Argentina,1988,Female,Age_all,[All],12098.00000000,10.77456071,67.44963406,76.03066868,
CSA,Central and South America,ARG,Argentina,1989,All,Age_all,[All],26515.00000000,10.57153679,77.52494960,83.04102725,
CSA,Central and South America,ARG,Argentina,1989,Male,Age_all,[All],14467.00000000,10.33755877,91.18935412,91.48801619,
CSA,Central and South America,ARG,Argentina,1989,Female,Age_all,[All],12048.00000000,10.86687893,66.25700201,74.75336601,
CSA,Central and South America,ARG,Argentina,1990,All,Age_all,[All],27463.00000000,10.69448122,79.48207163,84.96689561,
CSA,Central and South America,ARG,Argentina,1990,Male,Age_all,[All],15181.00000000,10.64720652,95.23012586,94.86939133,
CSA,Central and South America,ARG,Argentina,1990,Female,Age_all,[All],12282.00000000,10.75349782,66.60595482,75.25735294,
CSA,Central and South America,ARG,Argentina,1991,All,Age_all,[All],27248.00000000,10.72772800,78.26164592,82.65234932,
CSA,Central and South America,ARG,Argentina,1991,Male,Age_all,[All],14748.00000000,10.43168266,93.52005909,91.09326745,
CSA,Central and South America,ARG,Argentina,1991,Female,Age_all,[All],12500.00000000,11.09937044,66.22542357,74.50676521,
CSA,Central and South America,ARG,Argentina,1992,All,Age_all,[All],27066.00000000,10.40387772,77.53962458,80.98500943,
CSA,Central and South America,ARG,Argentina,1992,Male,Age_all,[All],14612.00000000,10.11561094,92.66250919,89.09864754,
CSA,Central and South America,ARG,Argentina,1992,Female,Age_all,[All],12454.00000000,10.76376585,65.83314887,73.16757925,
CSA,Central and South America,ARG,Argentina,1993,All,Age_all,[All],27409.00000000,10.36641175,77.00835105,80.92627203,
CSA,Central and South America,ARG,Argentina,1993,Male,Age_all,[All],14800.00000000,10.05127509,93.16320043,89.06273507,
CSA,Central and South America,ARG,Argentina,1993,Female,Age_all,[All],12609.00000000,10.76248112,64.72403967,73.08887292,
CSA,Central and South America,ARG,Argentina,1994,All,Age_all,[All],25908.00000000,10.20068272,72.16848750,75.49324996,
CSA,Central and South America,ARG,Argentina,1994,Male,Age_all,[All],14035.00000000,9.90773488,87.64904438,83.36154618,
CSA,Central and South America,ARG,Argentina,1994,Female,Age_all,[All],11873.00000000,10.57012624,60.13953395,67.91557030,
CSA,Central and South America,ARG,Argentina,1995,All,Age_all,[All],28646.00000000,10.76225434,80.13082796,82.39090669,
CSA,Central and South America,ARG,Argentina,1995,Male,Age_all,[All],15224.00000000,10.34892969,97.99888999,89.25995849,
CSA,Central and South America,ARG,Argentina,1995,Female,Age_all,[All],13422.00000000,11.27292884,67.17636684,75.77656583,
CSA,Central and South America,ARG,Argentina,1996,All,Age_all,[All],29045.00000000,10.91031343,79.45275339,82.46875302,
CSA,Central and South America,ARG,Argentina,1996,Male,Age_all,[All],15469.00000000,10.43813303,98.11740055,89.54092117,
CSA,Central and South America,ARG,Argentina,1996,Female,Age_all,[All],13576.00000000,11.50323253,66.08161043,75.65970964,
CSA,Central and South America,ARG,Argentina,1997,All,Age_all,[All],30526.00000000,11.26794877,78.51886414,85.60908864,
CSA,Central and South America,ARG,Argentina,1997,Male,Age_all,[All],16087.00000000,10.89137735,96.26395604,92.82758466,
CSA,Central and South America,ARG,Argentina,1997,Female,Age_all,[All],14052.00000000,11.76569094,63.04540220,76.67183560,
CSA,Central and South America,ARG,Argentina,1997,Unknown,Age_all,[All],387.00000000,10.25437202,,,
CSA,Central and South America,ARG,Argentina,1998,All,Age_all,[All],31900.00000000,11.38553787,80.86028819,88.45518673,
CSA,Central and South America,ARG,Argentina,1998,Male,Age_all,[All],17011.00000000,11.06428093,100.98889634,97.11428812,
CSA,Central and South America,ARG,Argentina,1998,Female,Age_all,[All],14862.00000000,11.76545096,65.23421564,80.13166136,
CSA,Central and South America,ARG,Argentina,1998,Unknown,Age_all,[All],27.00000000,23.68421053,,,
CSA,Central and South America,ARG,Argentina,1999,All,Age_all,[All],33103.00000000,11.43284417,82.36586333,90.77467878,
CSA,Central and South America,ARG,Argentina,1999,Male,Age_all,[All],17188.00000000,10.90145687,102.01619893,97.08662185,
CSA,Central and South America,ARG,Argentina,1999,Female,Age_all,[All],15906.00000000,12.06636272,67.60406129,84.77123598,
CSA,Central and South America,ARG,Argentina,1999,Unknown,Age_all,[All],9.00000000,16.36363636,,,
CSA,Central and South America,ARG,Argentina,2000,All,Age_all,[All],31603.00000000,11.40293273,77.92788285,85.71284361,
CSA,Central and South America,ARG,Argentina,2000,Male,Age_all,[All],16590.00000000,10.97686852,98.21953412,92.70888488,
CSA,Central and South America,ARG,Argentina,2000,Female,Age_all,[All],15001.00000000,11.90999817,62.80242656,79.05219157,
CSA,Central and South America,ARG,Argentina,2000,Unknown,Age_all,[All],12.00000000,20.33898305,,,
CSA,Central and South America,ARG,Argentina,2001,All,Age_all,[All],33925.00000000,11.86433565,80.73189313,91.01115119,
CSA,Central and South America,ARG,Argentina,2001,Male,Age_all,[All],17593.00000000,11.36968773,101.53347618,97.24920672,
CSA,Central and South America,ARG,Argentina,2001,Female,Age_all,[All],16305.00000000,12.44941590,65.52770177,84.98823665,
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age_all,[All],27.00000000,11.48936170,,,
CSA,Central and South America,ARG,Argentina,2002,All,Age_all,[All],34767.00000000,11.93962705,81.14690344,92.26482561,
CSA,Central and South America,ARG,Argentina,2002,Male,Age_all,[All],17880.00000000,11.31831820,100.54998928,97.75413697,
CSA,Central and South America,ARG,Argentina,2002,Female,Age_all,[All],16842.00000000,12.67306766,66.73594103,86.85491902,
CSA,Central and South America,ARG,Argentina,2002,Unknown,Age_all,[All],45.00000000,14.06250000,,,
CSA,Central and South America,ARG,Argentina,2003,All,Age_all,[All],37588.00000000,12.45171763,85.48525705,98.68759260,
CSA,Central and South America,ARG,Argentina,2003,Male,Age_all,[All],19537.00000000,12.07351514,108.23217008,105.64226599,
CSA,Central and South America,ARG,Argentina,2003,Female,Age_all,[All],18030.00000000,12.89551983,68.97396818,92.01645722,
CSA,Central and South America,ARG,Argentina,2003,Unknown,Age_all,[All],21.00000000,8.86075949,,,
CSA,Central and South America,ARG,Argentina,2004,All,Age_all,[All],36800.00000000,12.52301274,81.69162078,95.60435095,
CSA,Central and South America,ARG,Argentina,2004,Male,Age_all,[All],18597.00000000,11.94420003,101.49815912,99.46876714,
CSA,Central and South America,ARG,Argentina,2004,Female,Age_all,[All],18185.00000000,13.18221687,67.05121446,91.86362114,
CSA,Central and South America,ARG,Argentina,2004,Unknown,Age_all,[All],18.00000000,8.61244019,,,
CSA,Central and South America,ARG,Argentina,2005,All,Age_all,[All],36944.00000000,12.60194910,80.40131756,94.98898399,
CSA,Central and South America,ARG,Argentina,2005,Male,Age_all,[All],18489.00000000,11.89844906,100.27891448,97.83903735,
CSA,Central and South America,ARG,Argentina,2005,Female,Age_all,[All],18425.00000000,13.39814862,65.77516673,92.14546090,
CSA,Central and South America,ARG,Argentina,2005,Unknown,Age_all,[All],30.00000000,11.90476190,,,
CSA,Central and South America,ARG,Argentina,2006,All,Age_all,[All],37470.00000000,12.81845145,79.35403436,95.36807419,
CSA,Central and South America,ARG,Argentina,2006,Male,Age_all,[All],18586.00000000,12.03140880,98.28517327,97.32940594,
CSA,Central and South America,ARG,Argentina,2006,Female,Age_all,[All],18876.00000000,13.71294070,65.42058035,93.47377178,
CSA,Central and South America,ARG,Argentina,2006,Unknown,Age_all,[All],8.00000000,4.37158470,,,
CSA,Central and South America,ARG,Argentina,2007,All,Age_all,[All],40456.00000000,12.89343855,83.49879187,101.94461058,
CSA,Central and South America,ARG,Argentina,2007,Male,Age_all,[All],19881.00000000,12.06554392,102.96378883,103.04683487,
CSA,Central and South America,ARG,Argentina,2007,Female,Age_all,[All],20558.00000000,13.81548883,69.20090481,100.81832624,
CSA,Central and South America,ARG,Argentina,2007,Unknown,Age_all,[All],17.00000000,8.80829016,,,
CSA,Central and South America,ARG,Argentina,2008,All,Age_all,[All],37055.00000000,12.36497963,75.97167685,92.45222574,
CSA,Central and South America,ARG,Argentina,2008,Male,Age_all,[All],18608.00000000,11.76969153,94.85005980,95.46995377,
CSA,Central and South America,ARG,Argentina,2008,Female,Age_all,[All],18395.00000000,13.02328545,61.95136755,89.34291311,
CSA,Central and South America,ARG,Argentina,2008,Unknown,Age_all,[All],52.00000000,15.80547112,,,
CSA,Central and South America,ARG,Argentina,2009,All,Age_all,[All],39579.00000000,13.11135993,80.48533840,97.76747590,
CSA,Central and South America,ARG,Argentina,2009,Male,Age_all,[All],19774.00000000,12.48784308,99.54330746,100.41548468,
CSA,Central and South America,ARG,Argentina,2009,Female,Age_all,[All],19746.00000000,13.80385468,66.69508410,94.97559571,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age_all,[All],59.00000000,12.42105263,,,
CSA,Central and South America,ARG,Argentina,2010,All,Age_all,[All],41064.00000000,12.98269354,80.77821340,100.41140703,
CSA,Central and South America,ARG,Argentina,2010,Male,Age_all,[All],20031.00000000,12.26270133,99.91268222,100.66460955,
CSA,Central and South America,ARG,Argentina,2010,Female,Age_all,[All],20985.00000000,13.74893533,66.88854584,99.94284898,
CSA,Central and South America,ARG,Argentina,2010,Unknown,Age_all,[All],48.00000000,15.04702194,,,
CSA,Central and South America,ARG,Argentina,2011,All,Age_all,[All],41043.00000000,12.95896942,78.84319034,99.32842052,
CSA,Central and South America,ARG,Argentina,2011,Male,Age_all,[All],20210.00000000,12.35866421,98.07331210,100.49063896,
CSA,Central and South America,ARG,Argentina,2011,Female,Age_all,[All],20803.00000000,13.60375619,65.06071398,98.08492751,
CSA,Central and South America,ARG,Argentina,2011,Unknown,Age_all,[All],30.00000000,11.32075472,,,
CSA,Central and South America,ARG,Argentina,2012,All,Age_all,[All],40518.00000000,12.77589991,76.11255577,97.03702505,
CSA,Central and South America,ARG,Argentina,2012,Male,Age_all,[All],20054.00000000,12.13004688,95.02889691,98.64800970,
CSA,Central and South America,ARG,Argentina,2012,Female,Age_all,[All],20369.00000000,13.46007705,62.22654624,95.06521505,
CSA,Central and South America,ARG,Argentina,2012,Unknown,Age_all,[All],95.00000000,19.38775510,,,
CSA,Central and South America,ARG,Argentina,2013,All,Age_all,[All],44748.00000000,13.83985872,81.83893063,106.04789124,
CSA,Central and South America,ARG,Argentina,2013,Male,Age_all,[All],21794.00000000,13.01888258,101.30430628,106.05668646,
CSA,Central and South America,ARG,Argentina,2013,Female,Age_all,[All],22912.00000000,14.73127889,67.76968830,105.84549680,
CSA,Central and South America,ARG,Argentina,2013,Unknown,Age_all,[All],42.00000000,10.74168798,,,
CSA,Central and South America,ARG,Argentina,2014,All,Age_all,[All],45921.00000000,14.25963016,81.84794720,107.70093967,
CSA,Central and South America,ARG,Argentina,2014,Male,Age_all,[All],22444.00000000,13.50599959,102.66636196,108.05873380,
CSA,Central and South America,ARG,Argentina,2014,Female,Age_all,[All],23433.00000000,15.06722478,66.91995584,107.15989823,
CSA,Central and South America,ARG,Argentina,2014,Unknown,Age_all,[All],44.00000000,13.17365269,,,
AS,Asia,ARM,Armenia,1981,All,Age_all,[All],1995.00000000,11.97550873,55.53909829,64.33823529,
AS,Asia,ARM,Armenia,1981,Male,Age_all,[All],1114.00000000,12.48738931,63.34800026,73.64802327,
AS,Asia,ARM,Armenia,1981,Female,Age_all,[All],881.00000000,11.38537090,48.83775519,55.47160307,
AS,Asia,ARM,Armenia,1982,All,Age_all,[All],1993.00000000,11.40878127,54.79363735,63.61924219,
AS,Asia,ARM,Armenia,1982,Male,Age_all,[All],1102.00000000,11.92124621,61.36385400,72.06382422,
AS,Asia,ARM,Armenia,1982,Female,Age_all,[All],891.00000000,10.83282675,48.87717431,55.56594949,
AS,Asia,ARM,Armenia,1985,All,Age_all,[All],2441.00000000,12.46616618,61.84088309,75.53533853,
AS,Asia,ARM,Armenia,1985,Male,Age_all,[All],1286.00000000,12.88964619,67.30642922,81.38210353,
AS,Asia,ARM,Armenia,1985,Female,Age_all,[All],1155.00000000,12.02623907,57.67009242,69.94065641,
AS,Asia,ARM,Armenia,1986,All,Age_all,[All],2177.00000000,11.21586811,54.00227528,66.64013714,
AS,Asia,ARM,Armenia,1986,Male,Age_all,[All],1169.00000000,11.72047323,59.22284004,73.14936487,
AS,Asia,ARM,Armenia,1986,Female,Age_all,[All],1008.00000000,10.68249258,49.55597292,60.40630431,
AS,Asia,ARM,Armenia,1987,All,Age_all,[All],2089.00000000,10.58954732,53.21223860,63.25894074,
AS,Asia,ARM,Armenia,1987,Male,Age_all,[All],1125.00000000,11.15075825,58.18232542,69.59480359,
AS,Asia,ARM,Armenia,1987,Female,Age_all,[All],964.00000000,10.00207512,48.77640929,57.18353304,
AS,Asia,ARM,Armenia,1988,All,Age_all,[All],1962.00000000,5.51634943,50.86687507,59.26776220,
AS,Asia,ARM,Armenia,1988,Male,Age_all,[All],1079.00000000,6.50235025,57.76859459,66.54332408,
AS,Asia,ARM,Armenia,1988,Female,Age_all,[All],883.00000000,4.65398197,45.26320531,52.28255077,
AS,Asia,ARM,Armenia,1989,All,Age_all,[All],1798.00000000,8.62226059,47.51711061,54.38267497,
AS,Asia,ARM,Armenia,1989,Male,Age_all,[All],1037.00000000,9.47291495,56.49825693,63.95707413,
AS,Asia,ARM,Armenia,1989,Female,Age_all,[All],761.00000000,7.68221280,39.56351606,45.16856600,
AS,Asia,ARM,Armenia,1990,All,Age_all,[All],1673.00000000,7.60696585,43.75351361,49.91645781,
AS,Asia,ARM,Armenia,1990,Male,Age_all,[All],943.00000000,7.91505792,50.35151487,57.30432669,
AS,Asia,ARM,Armenia,1990,Female,Age_all,[All],730.00000000,7.24278202,37.97519111,42.79015240,
AS,Asia,ARM,Armenia,1991,All,Age_all,[All],1502.00000000,6.41113198,37.40451527,41.58591284,
AS,Asia,ARM,Armenia,1991,Male,Age_all,[All],844.00000000,6.71867537,43.42346857,48.18451701,
AS,Asia,ARM,Armenia,1991,Female,Age_all,[All],658.00000000,6.05558623,32.31517002,35.37254059,
AS,Asia,ARM,Armenia,1992,All,Age_all,[All],1587.00000000,6.14520813,41.46621278,43.05947471,
AS,Asia,ARM,Armenia,1992,Male,Age_all,[All],953.00000000,6.86896353,51.36835591,53.36543846,
AS,Asia,ARM,Armenia,1992,Female,Age_all,[All],634.00000000,5.30499540,32.56398886,33.37193389,
AS,Asia,ARM,Armenia,1993,All,Age_all,[All],1392.00000000,5.06181818,39.34925099,37.30603275,
AS,Asia,ARM,Armenia,1993,Male,Age_all,[All],791.00000000,5.37181664,45.55730347,43.77178905,
AS,Asia,ARM,Armenia,1993,Female,Age_all,[All],601.00000000,4.70450098,33.71781098,31.23375948,
AS,Asia,ARM,Armenia,1994,All,Age_all,[All],1128.00000000,4.57569366,34.62171089,30.10488671,
AS,Asia,ARM,Armenia,1994,Male,Age_all,[All],666.00000000,4.89525910,41.56511170,36.71039577,
AS,Asia,ARM,Armenia,1994,Female,Age_all,[All],462.00000000,4.18213090,28.54199931,23.90438247,
AS,Asia,ARM,Armenia,1995,All,Age_all,[All],1075.00000000,4.32734884,34.78677229,28.59042553,
AS,Asia,ARM,Armenia,1995,Male,Age_all,[All],655.00000000,4.92592314,42.85707316,35.98505659,
AS,Asia,ARM,Armenia,1995,Female,Age_all,[All],420.00000000,3.63793850,27.31440837,21.65171667,
AS,Asia,ARM,Armenia,1996,All,Age_all,[All],1151.00000000,4.61600160,38.62816717,30.50137799,
AS,Asia,ARM,Armenia,1996,Male,Age_all,[All],726.00000000,5.50000000,48.82653597,39.72422850,
