DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2002,3344.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2003,3597.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2004,3515.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2005,3544.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2006,3462.59,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2007,3232.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2008,3174.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2009,3448.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2010,3923.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2011,3315.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2012,3551.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2013,3502.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2014,3094.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2015,3112.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2016,3286.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2017,3288.37,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2018,3123.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2019,2951.82,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2020,3005.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2021,3491.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2022,3200.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2023,2972.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2024,2737.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1979,1471.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1980,1438.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1981,1261.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1982,1302.59,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1983,1319.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1984,1485.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1985,1395.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1986,1509.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1987,1236.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1988,1296.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1989,1145.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1990,1236.54,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1991,1464.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1992,1257.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1993,1399.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1994,1130.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1995,925.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1996,1231.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1997,903.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1998,1139.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,1999,1261.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2000,1263.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2001,1246.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2002,1137.33,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2003,1220.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2004,1344.48,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2005,1338.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2006,1189.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2007,1236.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2008,1267.83,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2009,1153.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2010,1298.28,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2011,1089.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2012,1347.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2013,1336.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2014,1138.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2015,1080.28,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2016,1233.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2017,1054.83,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2018,1307.33,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2019,1109.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2020,1010.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2021,1064.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2022,967.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2023,1046.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PT,2024,982.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1979,3147.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1980,3560.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1981,3261.99,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1982,3253.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1983,3097.83,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1984,3281.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1985,3634.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1986,3267.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1987,3535.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1988,3308.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1989,2916.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1990,2876.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1991,3343.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1992,3190.37,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1993,3362.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1994,2842.33,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1995,3225.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1996,3471.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1997,3374.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1998,3218.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,1999,3000.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2000,2931.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2001,3028.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2002,2932.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2003,3393.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2004,3107.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2005,3248.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2006,3164.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2007,2837.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2008,2871.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2009,2850.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2010,3056.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2011,3174.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2012,3089.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2013,2865.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2014,2730.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2015,2787.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2016,2920.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2017,2918.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2018,2748.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2019,2568.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2020,2665.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2021,2993.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2022,2751.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2023,2506.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,RO,2024,2484.59,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1979,5875.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1980,5934.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1981,5961.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1982,5480.28,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1983,5374.20,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1984,5385.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1985,6266.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1986,5732.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1987,6067.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1988,5452.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1989,4945.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1990,4893.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1991,5276.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1992,5136.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1993,5452.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1994,5495.59,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1995,5464.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1996,5699.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1997,5213.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1998,5493.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,1999,5262.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2000,4925.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2001,5422.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2002,5210.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2003,5224.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2004,5281.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2005,5085.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2006,4985.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2007,5069.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2008,5074.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2009,5294.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2010,5986.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2011,4895.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2012,5471.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2013,5155.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2014,4850.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2015,4875.48,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2016,5092.48,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2017,5181.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2018,5122.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2019,5119.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2020,4592.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2021,5201.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2022,4919.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2023,5180.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SE,2024,4797.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1979,3199.34,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1980,3517.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1981,3216.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1982,3097.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1983,3123.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1984,3303.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1985,3402.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1986,3364.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1987,3369.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1988,3053.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1989,2939.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1990,2892.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1991,3349.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1992,2932.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1993,3085.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1994,2771.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1995,3118.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1996,3429.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1997,3065.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1998,3029.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,1999,2933.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2000,2594.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2001,2877.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2002,2674.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2003,3063.34,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2004,3072.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2005,3192.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2006,2978.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2007,2685.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2008,2793.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2009,2795.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2010,3136.59,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2011,2826.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2012,2836.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2013,2870.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2014,2345.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2015,2703.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2016,2759.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2017,2834.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2018,2579.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2019,2600.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2020,2693.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2021,2985.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2022,2641.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2023,2489.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SI,2024,2445.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1979,3494.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1980,3945.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1981,3531.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1982,3453.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1983,3309.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1984,3576.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1985,3851.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1986,3634.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1987,3780.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1988,3477.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1989,3248.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1990,3260.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1991,3656.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1992,3418.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1993,3503.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1994,3164.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1995,3476.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1996,3768.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1997,3591.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1998,3438.43,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,1999,3302.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2000,3057.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2001,3419.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2002,3231.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2003,3473.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2004,3436.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2005,3542.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2006,3383.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2007,3098.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2008,3044.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2009,3182.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2010,3491.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2011,3244.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2012,3296.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2013,3237.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2014,2713.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2015,3058.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2016,3176.37,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2017,3289.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2018,2923.83,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2019,2899.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2020,3048.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2021,3382.63,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2022,3042.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2023,2841.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,SK,2024,2668.72,,
